5.83,	39.9,	161.,	648.,	4050.,	16200.,	64800.,	405000.,	1620000.
1.34,	1.84,	2.20,	2.55,	3.02,	3.38,	3.74,	4.22,	4.60
1.33,	1.82,	2.17,	2.51,	2.95,	3.29,	3.63,	4.09,	4.44
1.33,	1.80,	2.14,	2.47,	2.91,	3.23,	3.56,	3.99,	4.32
1.32,	1.79,	2.13,	2.45,	2.87,	3.19,	3.50,	3.92,	4.24
1.32,	1.78,	2.11,	2.43,	2.84,	3.15,	3.46,	3.87,	4.18
1.32,	1.78,	2.10,	2.42,	2.82,	3.13,	3.43,	3.83,	4.13
1.31,	1.77,	2.09,	2.39,	2.79,	3.09,	3.38,	3.77,	4.06
1.31,	1.76,	2.08,	2.38,	2.77,	3.06,	3.35,	3.72,	4.01
1.31,	1.75,	2.07,	2.37,	2.75,	3.04,	3.32,	3.69,	3.97
1.31,	1.75,	2.06,	2.36,	2.74,	3.02,	3.30,	3.67,	3.94
1.30,	1.75,	2.06,	2.35,	2.73,	3.01,	3.29,	3.65,	3.92
1.30,	1.74,	2.04,	2.33,	2.70,	2.97,	3.24,	3.59,	3.85
1.30,	1.73,	2.03,	2.31,	2.68,	2.94,	3.20,	3.54,	3.80
1.29,	1.72,	2.01,	2.29,	2.64,	2.90,	3.15,	3.47,	3.72
9.19,	59.4,	239.,	957.,	5980.,	23900.,	95700.,	598000.,	2390000.
3.35,	9.37,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.44,	5.25,	8.85,	14.5,	27.5,	44.1,	70.5,	131.,	208.
2.08,	3.95,	6.04,	8.98,	14.8,	21.4,	30.6,	49.0,	69.7
1.89,	3.34,	4.82,	6.76,	10.3,	14.0,	18.8,	27.6,	36.9
1.78,	2.98,	4.15,	5.60,	8.10,	10.6,	13.7,	19.0,	24.3
1.70,	2.75,	3.73,	4.90,	6.84,	8.68,	10.9,	14.6,	18.2
1.64,	2.59,	3.44,	4.43,	6.03,	7.50,	9.24,	12.0,	14.6
1.60,	2.47,	3.23,	4.10,	5.47,	6.69,	8.12,	10.4,	12.4
1.56,	2.38,	3.07,	3.85,	5.06,	6.12,	7.33,	9.20,	10.9
1.53,	2.30,	2.95,	3.66,	4.74,	5.68,	6.74,	8.35,	9.76
1.51,	2.24,	2.85,	3.51,	4.50,	5.35,	6.29,	7.71,	8.94
1.49,	2.20,	2.77,	3.39,	4.30,	5.08,	5.93,	7.21,	8.29
1.48,	2.15,	2.70,	3.29,	4.14,	4.86,	5.64,	6.80,	7.78
1.46,	2.12,	2.64,	3.20,	4.00,	4.67,	5.40,	6.47,	7.37
1.45,	2.09,	2.59,	3.12,	3.89,	4.52,	5.20,	6.19,	7.02
1.44,	2.06,	2.55,	3.06,	3.79,	4.39,	5.03,	5.96,	6.73
1.43,	2.04,	2.51,	3.01,	3.71,	4.28,	4.89,	5.76,	6.48
1.42,	2.02,	2.48,	2.96,	3.63,	4.18,	4.76,	5.59,	6.27
1.42,	2.00,	2.45,	2.91,	3.56,	4.09,	4.65,	5.44,	6.09
1.41,	1.98,	2.42,	2.87,	3.51,	4.01,	4.55,	5.31,	5.92
1.40,	1.97,	2.40,	2.84,	3.45,	3.94,	4.46,	5.19,	5.78
1.40,	1.95,	2.37,	2.81,	3.41,	3.88,	4.38,	5.09,	5.65
1.39,	1.94,	2.36,	2.78,	3.36,	3.83,	4.31,	4.99,	5.54
1.39,	1.93,	2.34,	2.75,	3.32,	3.78,	4.25,	4.91,	5.43
1.38,	1.92,	2.32,	2.73,	3.29,	3.73,	4.19,	4.83,	5.34
1.38,	1.91,	2.31,	2.71,	3.26,	3.69,	4.14,	4.76,	5.25
1.38,	1.90,	2.29,	2.69,	3.23,	3.65,	4.09,	4.69,	5.18
1.37,	1.89,	2.28,	2.67,	3.20,	3.61,	4.04,	4.64,	5.11
1.37,	1.88,	2.27,	2.65,	3.17,	3.58,	4.00,	4.58,	5.04
1.36,	1.85,	2.22,	2.58,	3.07,	3.45,	3.83,	4.36,	4.78
1.35,	1.83,	2.18,	2.53,	2.99,	3.35,	3.71,	4.21,	4.59
1.34,	1.81,	2.15,	2.49,	2.94,	3.28,	3.62,	4.09,	4.45
1.33,	1.80,	2.13,	2.46,	2.89,	3.22,	3.55,	4.00,	4.34
1.32,	1.77,	2.10,	2.41,	2.82,	3.13,	3.45,	3.86,	4.19
1.32,	1.76,	2.07,	2.38,	2.78,	3.08,	3.37,	3.77,	4.08
1.31,	1.75,	2.06,	2.35,	2.74,	3.03,	3.32,	3.70,	4.00
1.31,	1.74,	2.04,	2.34,	2.72,	3.00,	3.28,	3.65,	3.94
1.30,	1.73,	2.03,	2.32,	2.69,	2.97,	3.25,	3.61,	3.89
1.30,	1.72,	2.02,	2.30,	2.66,	2.93,	3.20,	3.55,	3.82
1.30,	1.71,	2.01,	2.28,	2.64,	2.91,	3.17,	3.51,	3.77
1.29,	1.71,	2.00,	2.27,	2.62,	2.88,	3.14,	3.48,	3.73
1.29,	1.70,	1.99,	2.26,	2.61,	2.87,	3.12,	3.45,	3.70
1.29,	1.70,	1.98,	2.26,	2.60,	2.86,	3.11,	3.43,	3.68
1.29,	1.69,	1.97,	2.23,	2.57,	2.82,	3.06,	3.38,	3.61
1.28,	1.68,	1.96,	2.22,	2.55,	2.79,	3.03,	3.33,	3.56
1.28,	1.67,	1.94,	2.19,	2.51,	2.74,	2.97,	3.27,	3.48
9.26,	59.9,	241.,	963.,	6020.,	24100.,	96400.,	602000.,	2410000.
3.37,	9.38,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.44,	5.24,	8.81,	14.5,	27.3,	43.9,	70.1,	130.,	207.
2.08,	3.94,	6.00,	8.90,	14.7,	21.1,	30.3,	48.5,	69.0
1.89,	3.32,	4.77,	6.68,	10.2,	13.8,	18.5,	27.2,	36.3
1.77,	2.96,	4.10,	5.52,	7.98,	10.4,	13.4,	18.7,	23.9
1.69,	2.72,	3.68,	4.82,	6.72,	8.51,	10.7,	14.3,	17.8
1.63,	2.56,	3.39,	4.36,	5.91,	7.34,	9.03,	11.8,	14.3
1.59,	2.44,	3.18,	4.03,	5.35,	6.54,	7.92,	10.1,	12.1
1.56,	2.35,	3.02,	3.78,	4.94,	5.97,	7.14,	8.96,	10.6
1.53,	2.27,	2.90,	3.59,	4.63,	5.54,	6.56,	8.12,	9.48
1.51,	2.21,	2.80,	3.44,	4.39,	5.20,	6.11,	7.48,	8.66
1.49,	2.16,	2.71,	3.31,	4.19,	4.94,	5.76,	6.98,	8.03
1.47,	2.12,	2.65,	3.21,	4.03,	4.72,	5.47,	6.58,	7.52
1.46,	2.09,	2.59,	3.12,	3.89,	4.54,	5.23,	6.26,	7.11
1.44,	2.06,	2.54,	3.05,	3.78,	4.38,	5.04,	5.98,	6.77
1.43,	2.03,	2.49,	2.98,	3.68,	4.25,	4.87,	5.75,	6.49
1.42,	2.00,	2.46,	2.93,	3.60,	4.14,	4.72,	5.56,	6.24
1.41,	1.98,	2.42,	2.88,	3.52,	4.04,	4.60,	5.39,	6.03
1.41,	1.96,	2.39,	2.84,	3.46,	3.96,	4.49,	5.24,	5.85
1.40,	1.95,	2.37,	2.80,	3.40,	3.88,	4.39,	5.11,	5.69
1.39,	1.93,	2.34,	2.76,	3.35,	3.81,	4.30,	4.99,	5.55
1.39,	1.92,	2.32,	2.73,	3.30,	3.75,	4.22,	4.89,	5.43
1.38,	1.91,	2.30,	2.70,	3.26,	3.69,	4.15,	4.80,	5.31
1.38,	1.89,	2.28,	2.68,	3.22,	3.64,	4.09,	4.71,	5.21
1.37,	1.88,	2.27,	2.65,	3.18,	3.60,	4.03,	4.64,	5.12
1.37,	1.87,	2.25,	2.63,	3.15,	3.56,	3.98,	4.57,	5.04
1.37,	1.87,	2.24,	2.61,	3.12,	2.52,	3.93,	4.50,	4.96
1.36,	1.86,	2.22,	2.59,	3.09,	3.48,	3.89,	4.45,	4.89
1.36,	1.85,	2.21,	2.57,	3.07,	3.45,	3.85,	4.39,	4.82
1.35,	1.82,	2.16,	2.50,	2.96,	3.32,	3.68,	4.18,	4.57
1.34,	1.79,	2.12,	2.45,	2.89,	3.22,	3.56,	4.02,	4.38
1.33,	1.77,	2.10,	2.41,	2.83,	3.15,	3.47,	3.91,	4.25
1.32,	1.76,	2.07,	2.38,	2.78,	3.09,	3.40,	3.82,	4.14
1.31,	1.74,	2.04,	2.33,	2.72,	3.01,	3.30,	3.69,	3.98
1.31,	1.72,	2.02,	2.30,	2.67,	2.95,	3.23,	3.60,	3.88
1.30,	1.71,	2.00,	2.28,	2.64,	2.91,	3.17,	3.53,	3.80
1.30,	1.70,	1.99,	2.26,	2.61,	2.87,	3.13,	3.48,	3.74
1.29,	1.69,	1.97,	2.24,	2.59,	2.85,	3.10,	3.44,	3.69
1.29,	1.68,	1.96,	2.22,	2.56,	2.81,	3.06,	3.38,	3.62
1.29,	1.68,	1.95,	2.21,	2.54,	2.78,	3.02,	3.34,	3.57
1.28,	1.67,	1.94,	2.19,	2.52,	2.76,	3.00,	3.31,	3.54
1.28,	1.67,	1.93,	2.19,	2.51,	2.74,	2.98,	3.28,	3.51
1.28,	1.66,	1.93,	2.18,	2.50,	2.73,	2.96,	3.26,	3.49
1.27,	1.65,	1.91,	2.16,	2.47,	2.69,	2.92,	3.21,	3.42
1.27,	1.64,	1.90,	2.14,	2.44,	2.66,	2.88,	3.16,	3.37
1.27,	1.63,	1.88,	2.11,	2.41,	2.62,	2.83,	3.10,	3.30
9.32,	60.2,	242.,	969.,	6060.,	24200.,	96900.,	606000.,	2420000.
3.38,	9.39,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.44,	5.23,	8.79,	14.4,	27.2,	43.7,	69.8,	129.,	206.
2.08,	3.92,	5.96,	8.84,	14.5,	21.0,	30.0,	48.1,	68.3
1.89,	3.30,	4.74,	6.62,	10.1,	13.6,	18.3,	26.9,	35.9
1.77,	2.94,	4.06,	5.46,	7.87,	10.3,	13.2,	18.4,	23.5
1.69,	2.70,	3.64,	4.76,	6.62,	8.38,	10.5,	14.1,	17.5
1.63,	2.54,	3.35,	4.30,	5.81,	7.21,	8.87,	11.5,	14.0
1.59,	2.42,	3.14,	3.96,	5.26,	6.42,	7.77,	9.89,	11.8
1.55,	2.32,	2.98,	3.72,	4.85,	5.85,	6.99,	8.75,	10.3
1.52,	2.25,	2.85,	3.53,	4.54,	5.42,	6.41,	7.92,	9.24
1.50,	2.19,	2.75,	3.37,	4.30,	5.09,	5.97,	7.29,	8.43
1.48,	2.14,	2.67,	3.25,	4.10,	4.82,	5.62,	6.80,	7.81
1.46,	2.10,	2.60,	3.15,	3.94,	4.60,	5.33,	6.40,	7.31
1.45,	2.06,	2.54,	3.06,	3.80,	4.42,	5.10,	6.08,	6.91
1.44,	2.03,	2.49,	2.99,	3.69,	4.27,	4.90,	5.81,	6.57
1.43,	2.00,	2.45,	2.92,	3.59,	4.14,	4.73,	5.58,	6.29
1.42,	1.98,	2.41,	2.87,	3.51,	4.03,	4.59,	5.39,	6.05
1.41,	1.96,	2.38,	2.82,	3.43,	3.93,	4.46,	5.22,	5.84
1.40,	1.94,	2.35,	2.77,	3.37,	3.85,	4.35,	5.08,	5.66
1.39,	1.92,	2.32,	2.73,	3.31,	3.77,	4.26,	4.95,	5.50
1.39,	1.90,	2.30,	2.70,	3.26,	3.70,	4.17,	4.83,	5.36
1.38,	1.89,	2.27,	2.67,	3.21,	3.64,	4.09,	4.73,	5.24
1.38,	1.88,	2.25,	2.64,	3.17,	3.59,	4.03,	4.64,	5.13
1.37,	1.87,	2.24,	2.61,	3.13,	3.54,	3.96,	4.56,	5.03
1.37,	1.86,	2.22,	2.59,	3.09,	3.49,	3.91,	4.48,	4.94
1.36,	1.85,	2.20,	2.57,	3.06,	3.45,	3.85,	4.41,	4.86
1.36,	1.84,	2.19,	2.55,	3.03,	3.41,	3.81,	4.35,	4.78
1.35,	1.83,	2.18,	2.53,	3.00,	3.38,	3.76,	4.29,	4.71
1.35,	1.82,	2.16,	2.51,	2.98,	3.34,	3.72,	4.24,	4.65
1.34,	1.79,	2.11,	2.44,	2.88,	3.21,	3.56,	4.03,	4.39
1.33,	1.76,	2.08,	2.39,	2.80,	3.12,	3.44,	3.87,	4.21
1.32,	1.74,	2.05,	2.35,	2.74,	3.04,	3.35,	3.76,	4.08
1.31,	1.73,	2.03,	2.32,	2.70,	2.99,	3.28,	3.67,	3.97
1.30,	1.71,	1.99,	2.27,	2.63,	2.90,	3.18,	3.54,	3.82
1.30,	1.69,	1.97,	2.24,	2.59,	2.85,	3.11,	3.45,	3.71
1.29,	1.68,	1.95,	2.21,	2.55,	2.80,	3.05,	3.39,	3.64
1.29,	1.67,	1.94,	2.19,	2.52,	2.77,	3.01,	3.34,	3.58
1.28,	1.66,	1.93,	2.18,	2.50,	2.74,	2.98,	3.30,	3.53
1.28,	1.65,	1.91,	2.16,	2.47,	2.71,	2.94,	3.24,	3.46
1.28,	1.64,	1.90,	2.14,	2.45,	2.68,	2.90,	3.20,	3.42
1.27,	1.64,	1.89,	2.13,	2.43,	2.66,	2.88,	3.17,	3.38
1.27,	1.63,	1.88,	2.12,	2.42,	2.64,	2.86,	3.14,	3.35
1.27,	1.63,	1.88,	2.11,	2.41,	2.63,	2.84,	3.12,	3.33
1.26,	1.62,	1.86,	2.09,	2.38,	2.59,	2.80,	3.07,	3.27
1.26,	1.61,	1.85,	2.07,	2.36,	2.56,	2.76,	3.02,	3.22
1.25,	1.60,	1.83,	2.05,	2.32,	2.52,	2.71,	2.96,	3.14
9.37,	60.5,	243.,	973.,	6080.,	24300.,	97300.,	608000.,	2430000.
3.39,	9.40,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.45,	5.22,	8.76,	14.4,	27.1,	43.5,	69.5,	129.,	205.
2.08,	3.91,	5.94,	8.79,	14.5,	20.8,	29.8,	47.7,	67.8
1.89,	3.28,	4.70,	6.57,	9.96,	13.5,	18.1,	26.6,	35.5
1.77,	2.92,	4.03,	5.41,	7.79,	10.1,	13.1,	18.2,	23.2
1.69,	2.68,	3.60,	4.71,	6.54,	8.27,	10.4,	13.9,	17.2
1.63,	2.52,	3.31,	4.24,	5.73,	7.10,	8.73,	11.4,	13.8
1.58,	2.40,	3.10,	3.91,	5.18,	6.31,	7.63,	9.72,	11.6
1.55,	2.30,	2.94,	3.66,	4.77,	5.75,	6.86,	8.59,	10.1
1.52,	2.23,	2.82,	3.47,	4.46,	5.32,	6.29,	7.76,	9.05
1.49,	2.17,	2.72,	3.32,	4.22,	4.99,	5.85,	7.14,	8.25
1.47,	2.12,	2.63,	3.20,	4.02,	4.72,	5.50,	6.65,	7.63
1.46,	2.07,	2.57,	3.09,	3.86,	4.51,	5.21,	6.26,	7.13
1.44,	2.04,	2.51,	3.01,	3.73,	4.33,	4.98,	5.94,	6.73
1.43,	2.01,	2.46,	2.93,	3.62,	4.18,	4.79,	5.67,	6.40
1.42,	1.98,	2.41,	2.87,	3.52,	4.05,	4.62,	5.44,	6.12
1.41,	1.95,	2.37,	2.81,	3.43,	3.94,	4.48,	5.25,	5.89
1.40,	1.93,	2.34,	2.76,	3.36,	3.84,	4.35,	5.08,	5.68
1.39,	1.91,	2.31,	2.72,	3.29,	3.76,	4.24,	4.94,	5.50
1.39,	1.90,	2.28,	2.68,	3.24,	3.68,	4.15,	4.81,	5.35
1.38,	1.88,	2.26,	2.65,	3.18,	3.61,	4.06,	4.70,	5.21
1.37,	1.87,	2.24,	2.62,	3.14,	3.55,	3.99,	4.60,	5.09
1.37,	1.85,	2.22,	2.59,	3.09,	3.50,	3.92,	4.51,	4.98
1.36,	1.84,	2.20,	2.56,	3.06,	3.45,	3.85,	4.42,	4.88
1.36,	1.83,	2.18,	2.54,	3.02,	3.40,	3.80,	4.35,	4.79
1.35,	1.82,	2.17,	2.51,	2.99,	3.36,	3.75,	4.28,	4.71
1.35,	1.81,	2.15,	2.49,	2.96,	3.32,	3.70,	4.22,	4.63
1.35,	1.80,	2.14,	2.48,	2.93,	3.29,	3.66,	4.16,	4.56
1.34,	1.79,	2.13,	2.46,	2.91,	3.25,	3.61,	4.11,	4.50
1.33,	1.76,	2.07,	2.39,	2.80,	3.12,	3.45,	3.90,	4.25
1.32,	1.74,	2.04,	2.33,	2.73,	3.03,	3.33,	3.75,	4.07
1.31,	1.72,	2.01,	2.29,	2.67,	2.96,	3.25,	3.64,	3.94
1.30,	1.70,	1.99,	2.26,	2.63,	2.90,	3.18,	3.55,	3.83
1.29,	1.68,	1.95,	2.22,	2.56,	2.82,	3.08,	3.42,	3.68
1.29,	1.66,	1.93,	2.18,	2.51,	2.76,	3.00,	3.33,	3.58
1.28,	1.65,	1.91,	2.16,	2.48,	2.72,	2.95,	3.27,	3.50
1.28,	1.64,	1.90,	2.14,	2.45,	2.68,	2.91,	3.22,	3.44
1.27,	1.64,	1.89,	2.12,	2.43,	2.66,	2.88,	3.18,	3.40
1.27,	1.63,	1.87,	2.10,	2.40,	2.62,	2.83,	3.12,	3.33
1.27,	1.62,	1.86,	2.09,	2.38,	2.59,	2.80,	3.08,	3.28
1.26,	1.61,	1.85,	2.07,	2.36,	2.57,	2.78,	3.05,	3.25
1.26,	1.61,	1.84,	2.07,	2.35,	2.56,	2.76,	3.02,	3.22
1.26,	1.60,	1.84,	2.06,	2.34,	2.54,	2.74,	3.00,	3.20
1.26,	1.59,	1.82,	2.04,	2.31,	2.51,	2.70,	2.95,	3.14
1.25,	1.58,	1.81,	2.02,	2.28,	2.48,	2.66,	2.91,	3.09
1.25,	1.57,	1.79,	1.99,	2.25,	2.43,	2.61,	2.84,	3.01
9.41,	60.7,	244.,	977.,	6110.,	24400.,	97700.,	611000.,	2440000.
3.39,	9.41,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.45,	5.22,	8.74,	14.3,	27.1,	43.4,	69.3,	128.,	204.
2.08,	3.90,	5.91,	8.75,	14.4,	20.7,	29.7,	47.4,	67.4
1.89,	3.27,	4.68,	6.52,	9.89,	13.4,	18.0,	26.4,	35.2
1.77,	2.90,	4.00,	5.37,	7.72,	10.0,	12.9,	18.0,	23.0
1.68,	2.67,	3.57,	4.67,	6.47,	8.18,	10.3,	13.7,	17.0
1.62,	2.50,	3.28,	4.20,	5.67,	7.01,	8.61,	11.2,	13.6
1.58,	2.38,	3.07,	3.87,	5.11,	6.23,	7.52,	9.57,	11.4
1.54,	2.28,	2.91,	3.62,	4.71,	5.66,	6.75,	8.45,	9.94
1.51,	2.21,	2.79,	3.43,	4.40,	5.24,	6.18,	7.63,	8.88
1.49,	2.15,	2.69,	3.28,	4.16,	4.91,	5.74,	7.00,	8.09
1.47,	2.10,	2.60,	3.15,	3.96,	4.64,	5.40,	6.52,	7.48
1.45,	2.05,	2.53,	3.05,	3.80,	4.43,	5.12,	6.13,	6.99
1.44,	2.02,	2.48,	2.96,	3.67,	4.25,	4.88,	5.81,	6.59
1.43,	1.99,	2.42,	2.89,	3.55,	4.10,	4.69,	5.55,	6.26
1.41,	1.96,	2.38,	2.82,	3.46,	3.97,	4.52,	5.32,	5.98
1.40,	1.93,	2.34,	2.77,	3.37,	3.86,	4.38,	5.13,	5.75
1.40,	1.91,	2.31,	2.72,	3.30,	3.76,	4.26,	4.97,	5.55
1.39,	1.89,	2.28,	2.68,	3.23,	3.68,	4.15,	4.82,	5.37
1.38,	1.87,	2.25,	2.64,	3.17,	3.60,	4.06,	4.70,	5.21
1.37,	1.86,	2.23,	2.60,	3.12,	3.54,	3.97,	4.58,	5.08
1.37,	1.84,	2.20,	2.57,	3.07,	3.47,	3.89,	4.48,	4.96
1.36,	1.83,	2.18,	2.54,	3.03,	3.42,	3.83,	4.39,	4.85
1.36,	1.82,	2.16,	2.51,	2.99,	3.37,	3.76,	4.31,	4.75
1.35,	1.81,	2.15,	2.49,	2.96,	3.33,	3.71,	4.24,	4.66
1.35,	1.80,	2.13,	2.47,	2.93,	3.28,	3.66,	4.17,	4.58
1.34,	1.79,	2.12,	2.45,	2.90,	3.25,	3.61,	4.11,	4.51
1.34,	1.78,	2.10,	2.43,	2.87,	3.21,	3.56,	4.05,	4.44
1.34,	1.77,	2.09,	2.41,	2.84,	3.18,	3.52,	4.00,	4.38
1.32,	1.74,	2.04,	2.34,	2.74,	3.05,	3.36,	3.79,	4.13
1.31,	1.71,	2.00,	2.29,	2.66,	2.95,	3.25,	3.64,	3.95
1.30,	1.70,	1.97,	2.25,	2.61,	2.88,	3.16,	3.53,	3.82
1.30,	1.68,	1.95,	2.22,	2.56,	2.82,	3.09,	3.44,	3.71
1.29,	1.66,	1.92,	2.17,	2.50,	2.74,	2.99,	3.32,	3.57
1.28,	1.64,	1.89,	2.14,	2.45,	2.68,	2.92,	3.23,	3.46
1.27,	1.63,	1.88,	2.11,	2.42,	2.64,	2.87,	3.16,	3.39
1.27,	1.62,	1.86,	2.09,	2.39,	2.61,	2.83,	3.11,	3.33
1.27,	1.61,	1.85,	2.08,	2.37,	2.58,	2.80,	3.07,	2.28
1.26,	1.60,	1.83,	2.05,	2.34,	2.54,	2.75,	3.02,	3.22
1.26,	1.59,	1.82,	2.04,	2.31,	2.52,	2.72,	2.98,	3.17
1.26,	1.59,	1.81,	2.03,	2.30,	2.50,	2.69,	2.95,	3.14
1.25,	1.58,	1.81,	2.02,	2.28,	2.48,	2.67,	2.92,	3.11
1.25,	1.58,	1.80,	2.01,	2.27,	2.47,	2.66,	2.90,	3.09
1.25,	1.57,	1.78,	1.99,	2.24,	2.43,	2.61,	2.85,	3.02
1.24,	1.56,	1.77,	1.97,	2.22,	2.40,	2.58,	2.81,	2.97
1.24,	1.55,	1.75,	1.94,	2.18,	2.36,	2.53,	2.74,	2.90
9.44,	60.9,	245.,	980.,	6130.,	24500.,	98000.,	613000.,	2450000.
3.40,	9.41,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.45,	5.21,	8.73,	14.3,	27.0,	43.3,	69.1,	128.,	204.
2.08,	3.89,	5.89,	8.71,	14.3,	20.6,	29.5,	47.2,	67.1
1.89,	3.26,	4.66,	6.49,	9.82,	13.3,	17.9,	26.2,	34.9
1.77,	2.89,	3.98,	5.33,	7.66,	9.95,	12.8,	17.8,	22.7
1.68,	2.65,	3.55,	4.63,	6.41,	8.10,	10.1,	13.6,	16.8
1.62,	2.49,	3.26,	4.16,	5.61,	6.94,	8.51,	11.1,	13.4
1.58,	2.36,	3.05,	3.83,	5.05,	6.15,	7.43,	9.44,	11.3
1.54,	2.27,	2.89,	3.58,	4.65,	5.59,	6.66,	8.32,	9.80
1.51,	2.19,	2.76,	3.39,	4.34,	5.16,	6.09,	7.51,	8.74
1.49,	2.13,	2.66,	3.24,	4.10,	4.84,	5.66,	6.89,	7.96
1.47,	2.08,	2.58,	3.12,	3.91,	4.57,	5.31,	6.41,	7.35
1.45,	2.04,	2.51,	3.01,	3.75,	4.36,	5.03,	6.02,	6.86
1.43,	2.00,	2.45,	2.92,	3.61,	4.18,	4.80,	5.71,	6.47
1.42,	1.97,	2.40,	2.85,	3.50,	4.03,	4.61,	5.44,	6.14
1.41,	1.94,	2.35,	2.79,	3.40,	3.90,	4.44,	5.22,	5.86
1.40,	1.92,	2.31,	2.73,	3.32,	3.79,	4.30,	5.03,	5.63
1.39,	1.89,	2.28,	2.68,	3.24,	3.70,	4.18,	4.87,	5.43
1.38,	1.87,	2.25,	2.64,	3.18,	3.61,	4.07,	4.72,	5.25
1.37,	1.86,	2.22,	2.60,	3.12,	3.54,	3.98,	4.60,	5.10
1.37,	1.84,	2.20,	2.56,	3.07,	3.47,	3.89,	4.49,	4.97
1.36,	1.83,	2.18,	2.53,	3.02,	3.41,	3.82,	4.39,	4.84
1.36,	1.81,	2.15,	2.50,	2.98,	3.35,	3.75,	4.30,	4.74
1.35,	1.80,	2.14,	2.48,	2.94,	3.30,	3.69,	4.22,	4.64
1.35,	1.79,	2.12,	2.45,	2.90,	3.26,	3.63,	4.14,	4.55
1.34,	1.78,	2.10,	2.43,	2.87,	3.22,	3.58,	4.08,	4.47
1.34,	1.77,	2.09,	2.41,	2.84,	3.18,	3.53,	4.01,	4.40
1.33,	1.76,	2.08,	2.39,	2.81,	3.15,	3.49,	3.96,	4.33
1.33,	1.75,	2.06,	2.37,	2.79,	3.11,	3.45,	3.91,	4.27
1.32,	1.72,	2.01,	2.30,	2.69,	2.98,	3.29,	3.70,	4.02
1.31,	1.70,	1.97,	2.25,	2.61,	2.89,	3.17,	3.55,	3.85
1.30,	1.68,	1.94,	2.21,	2.55,	2.82,	3.08,	3.44,	3.71
1.29,	1.66,	1.92,	2.18,	2.51,	2.76,	3.01,	3.35,	3.61
1.28,	1.64,	1.89,	2.13,	2.44,	2.68,	2.91,	3.23,	3.46
1.27,	1.62,	1.86,	2.10,	2.40,	2.62,	2.84,	3.14,	3.36
1.27,	1.61,	1.84,	2.07,	2.36,	2.58,	2.79,	3.07,	3.29
1.26,	1.60,	1.83,	2.05,	2.33,	2.54,	2.75,	3.02,	3.23
1.26,	1.59,	1.82,	2.04,	2.31,	2.52,	2.72,	2.99,	3.19
1.26,	1.58,	1.80,	2.01,	2.28,	2.48,	2.67,	2.93,	3.12
1.25,	1.57,	1.79,	2.00,	2.26,	2.45,	2.64,	2.89,	3.07
1.25,	1.57,	1.78,	1.99,	2.24,	2.43,	2.62,	2.86,	3.04
1.25,	1.56,	1.77,	1.98,	2.23,	2.42,	2.60,	2.83,	3.01
1.24,	1.56,	1.77,	1.97,	2.22,	2.40,	2.58,	2.82,	2.99
1.24,	1.55,	1.75,	1.95,	2.19,	2.37,	2.54,	2.76,	2.93
1.24,	1.54,	1.74,	1.93,	2.17,	2.34,	2.50,	2.72,	2.88
1.23,	1.52,	1.72,	1.90,	2.13,	2.29,	2.45,	2.66,	2.81
9.47,	61.1,	245.,	983.,	6140.,	24600.,	98300.,	614000.,	2460000.
3.41,	9.42,	19.4,	39.4,	99.4,	199.,	399.,	999.,	2000.
2.45,	5.20,	8.71,	14.3,	26.9,	43.2,	69.0,	128.,	203.
2.08,	3.88,	5.87,	8.68,	14.2,	20.5,	29.4,	46.9,	66.8
1.89,	3.25,	4.64,	6.46,	9.77,	13.2,	17.8,	26.1,	34.7
1.76,	2.88,	3.96,	5.30,	7.60,	9.88,	12.7,	17.7,	22.6
1.68,	2.64,	3.53,	4.60,	6.36,	8.03,	10.1,	13.4,	16.6
1.62,	2.48,	3.24,	4.13,	5.56,	6.87,	8.43,	10.9,	13.3
1.57,	2.35,	3.03,	3.80,	5.01,	6.09,	7.35,	9.33,	11.1
1.54,	2.26,	2.86,	3.55,	4.60,	5.53,	6.58,	8.22,	9.67
1.51,	2.18,	2.74,	3.36,	4.29,	5.10,	6.02,	7.41,	8.62
1.48,	2.12,	2.64,	3.21,	4.05,	4.77,	5.58,	6.79,	7.84
1.46,	2.07,	2.55,	3.08,	3.86,	4.51,	5.24,	6.31,	7.23
1.44,	2.02,	2.48,	2.98,	3.70,	4.30,	4.96,	5.93,	6.75
1.43,	1.99,	2.42,	2.89,	3.56,	4.12,	4.73,	5.62,	6.36
1.42,	1.95,	2.37,	2.82,	3.45,	3.97,	4.54,	5.35,	6.03
1.41,	1.93,	2.33,	2.75,	3.35,	3.84,	4.37,	5.13,	5.76
1.40,	1.90,	2.29,	2.70,	3.27,	3.73,	4.23,	4.94,	5.53
1.39,	1.88,	2.26,	2.65,	3.19,	3.64,	4.11,	4.78,	5.33
1.38,	1.86,	2.22,	2.60,	3.13,	3.55,	4.00,	4.64,	5.15
1.37,	1.84,	2.20,	2.56,	3.07,	3.48,	3.91,	4.51,	5.00
1.36,	1.83,	2.17,	2.53,	3.02,	3.41,	3.82,	4.40,	4.87
